name,slug, deaths/1,000 live births,date_of_information,ranking,region
"Honduras","honduras","15.4","2023",95,"Central America and the Caribbean"
"Panama","panama","15.3","2023",96,"Central America and the Caribbean"
"Nicaragua","nicaragua","14.7","2023",97,"Central America and the Caribbean"
"Iran","iran","14.6","2023",98,"Middle East"
"Vietnam","vietnam","14.4","2023",99,"East and Southeast Asia"
"Oman","oman","14.2","2023",100,"Middle East"
"Moldova","moldova","14.1","2023",101,"Europe"
"Venezuela","venezuela","14.1","2023",102,"South America"
"Vanuatu","vanuatu","14","2023",103,"Australia and Oceania"
"Antigua and Barbuda","antigua-and-barbuda","14","2023",104,"Central America and the Caribbean"
"British Virgin Islands","british-virgin-islands","13.8","2023",105,"Central America and the Caribbean"
"Jordan","jordan","13.6","2023",106,"Middle East"
"Brazil","brazil","13.1","2023",107,"South America"
"Saint Vincent and the Grenadines","saint-vincent-and-the-grenadines","12.6","2023",108,"Central America and the Caribbean"
"Northern Mariana Islands","northern-mariana-islands","12.2","2023",109,"Australia and Oceania"
"Tonga","tonga","12.1","2023",110,"Australia and Oceania"
"Mexico","mexico","12","2023",111,"North America"
"Saudi Arabia","saudi-arabia","12","2023",112,"Middle East"
"Azerbaijan","azerbaijan","11.9","2023",113,"Middle East"
"El Salvador","el-salvador","11.9","2023",114,"Central America and the Caribbean"
"Armenia","armenia","11.9","2023",115,"Middle East"
"Aruba","aruba","11.8","2023",116,"Central America and the Caribbean"
"Saint Lucia","saint-lucia","11.8","2023",117,"Central America and the Caribbean"
"Mauritius","mauritius","11.8","2023",118,"Africa"
"Colombia","colombia","11.7","2023",119,"South America"
"Tunisia","tunisia","11.6","2023",120,"Africa"
"Turks and Caicos Islands","turks-and-caicos-islands","11.3","2023",121,"Central America and the Caribbean"
"Belize","belize","11.3","2023",122,"Central America and the Caribbean"
"Ecuador","ecuador","11.2","2023",123,"South America"
"Guam","guam","11.2","2023",124,"Australia and Oceania"
"Dominica","dominica","11","2023",125,"Central America and the Caribbean"
"Libya","libya","11","2023",126,"Africa"
"Palau","palau","11","2023",127,"Australia and Oceania"
"Jamaica","jamaica","10.9","2023",128,"Central America and the Caribbean"
"Peru","peru","10.8","2023",129,"South America"
"Albania","albania","10.5","2023",130,"Europe"
"Seychelles","seychelles","10.4","2023",131,"Africa"
"Brunei","brunei","10.3","2023",132,"East and Southeast Asia"
"Montserrat","montserrat","10","2023",133,"Central America and the Caribbean"
"Bahrain","bahrain","10","2023",134,"Middle East"
"Fiji","fiji","9.9","2023",135,"Australia and Oceania"
"American Samoa","american-samoa","9.9","2023",136,"Australia and Oceania"
"Barbados","barbados","9.8","2023",137,"Central America and the Caribbean"
"Bahamas, The","bahamas-the","9.6","2023",138,"Central America and the Caribbean"
"Grenada","grenada","9.2","2023",139,"Central America and the Caribbean"
